"No.","Time","Source","Destination","Protocol","Length","Sequence Number","Info"
"9361","171.311077","157.240.195.56","10.9.2.177","TCP","56","251594","443  >  56568 [ACK] Seq=251594 Ack=20927 Win=2454 Len=0"
"9362","171.311077","157.240.195.56","10.9.2.177","TCP","1434","251594","443  >  56568 [ACK] Seq=251594 Ack=20927 Win=2454 Len=1380 [TCP segment of a reassembled PDU]"
"9363","171.311077","157.240.195.56","10.9.2.177","TLSv1.2","187","252974","Application Data"
"9364","171.311077","157.240.195.56","10.9.2.177","TCP","1434","253107","443  >  56568 [ACK] Seq=253107 Ack=20927 Win=2454 Len=1380 [TCP segment of a reassembled PDU]"
"9365","171.311077","157.240.195.56","10.9.2.177","TLSv1.2","1047","254487","Application Data, Application Data"
"9366","171.311472","10.9.2.177","157.240.195.56","TCP","54","20927","56568  >  443 [ACK] Seq=20927 Ack=255480 Win=258 Len=0"
"9367","171.313152","10.9.0.10","224.0.0.251","MDNS","439","","Standard query response 0x0000 TXT, cache flush PTR _nsdswc._tcp.local PTR SwcFindAFriend (3)._nsdswc._tcp.local SRV, cache flush 0 0 62132 Android-85.local PTR, cache flush Android-85.local PTR, cache flush Android-85.local A, cache flush 10.9.0.10 AAAA, cache flush fe80::2010:6ff:fe61:153a NSEC, cache flush SwcFindAFriend (3)._nsdswc._tcp.local NSEC, cache flush 10.0.9.10.in-addr.arpa NSEC, cache flush A.3.5.1.1.6.E.F.F.F.6.0.0.1.0.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android-85.local"
"9368","171.313152","fe80::2010:6ff:fe61:153a","ff02::fb","MDNS","459","","Standard query response 0x0000 TXT, cache flush PTR _nsdswc._tcp.local PTR SwcFindAFriend (3)._nsdswc._tcp.local SRV, cache flush 0 0 62132 Android-85.local PTR, cache flush Android-85.local PTR, cache flush Android-85.local A, cache flush 10.9.0.10 AAAA, cache flush fe80::2010:6ff:fe61:153a NSEC, cache flush SwcFindAFriend (3)._nsdswc._tcp.local NSEC, cache flush 10.0.9.10.in-addr.arpa NSEC, cache flush A.3.5.1.1.6.E.F.F.F.6.0.0.1.0.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android-85.local"
"9370","171.371052","10.9.2.177","157.240.195.56","TLSv1.2","150","20927","Application Data"
"9371","171.518200","10.9.1.2","224.0.0.251","MDNS","578","","Standard query response 0x0000 TXT, cache flush PTR _rdlink._tcp.local PTR \327\224-iPhone \327\251\327\234 \327\247\327\225\327\221\327\231._rdlink._tcp.local TXT SRV, cache flush 0 0 49154 h-iPhone-sl-qwby.local PTR, cache flush h-iPhone-sl-qwby.local PTR, cache flush h-iPhone-sl-qwby.local AAAA, cache flush fe80::842:8599:51bf:41a8 A, cache flush 10.9.1.2 NSEC, cache flush \327\224-iPhone \327\251\327\234 \327\247\327\225\327\221\327\231._rdlink._tcp.local NSEC, cache flush 8.A.1.4.F.B.1.5.9.9.5.8.2.4.8.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 2.1.9.10.in-addr.arpa NSEC, cache flush h-iPhone-sl-qwby.local OPT"
"9372","171.518200","fe80::842:8599:51bf:41a8","ff02::fb","MDNS","598","","Standard query response 0x0000 TXT, cache flush PTR _rdlink._tcp.local PTR \327\224-iPhone \327\251\327\234 \327\247\327\225\327\221\327\231._rdlink._tcp.local TXT SRV, cache flush 0 0 49154 h-iPhone-sl-qwby.local PTR, cache flush h-iPhone-sl-qwby.local PTR, cache flush h-iPhone-sl-qwby.local AAAA, cache flush fe80::842:8599:51bf:41a8 A, cache flush 10.9.1.2 NSEC, cache flush \327\224-iPhone \327\251\327\234 \327\247\327\225\327\221\327\231._rdlink._tcp.local NSEC, cache flush 8.A.1.4.F.B.1.5.9.9.5.8.2.4.8.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 2.1.9.10.in-addr.arpa NSEC, cache flush h-iPhone-sl-qwby.local OPT"
"9373","171.557511","157.240.195.56","10.9.2.177","TCP","56","255480","443  >  56568 [ACK] Seq=255480 Ack=21023 Win=2454 Len=0"
"9374","171.557511","157.240.195.56","10.9.2.177","TCP","1434","255480","443  >  56568 [ACK] Seq=255480 Ack=21023 Win=2454 Len=1380 [TCP segment of a reassembled PDU]"
"9375","171.557511","157.240.195.56","10.9.2.177","TLSv1.2","362","256860","Application Data, Application Data"
"9376","171.557584","10.9.2.177","157.240.195.56","TCP","54","21023","56568  >  443 [ACK] Seq=21023 Ack=257168 Win=258 Len=0"
"9377","171.619534","10.9.2.177","157.240.195.56","TLSv1.2","150","21023","Application Data"
"9378","171.762482","157.240.195.56","10.9.2.177","TCP","56","257168","443  >  56568 [ACK] Seq=257168 Ack=21119 Win=2454 Len=0"
"9379","171.926037","157.240.195.56","10.9.2.177","TCP","1434","257168","443  >  56568 [ACK] Seq=257168 Ack=21119 Win=2454 Len=1380 [TCP segment of a reassembled PDU]"
"9380","171.926037","157.240.195.56","10.9.2.177","TLSv1.2","234","258548","Application Data, Application Data"
"9381","171.926104","10.9.2.177","157.240.195.56","TCP","54","21119","56568  >  443 [ACK] Seq=21119 Ack=258728 Win=258 Len=0"
"9382","171.987589","10.9.2.177","157.240.195.56","TLSv1.2","150","21119","Application Data"
"9383","172.048318","10.9.2.177","35.186.224.18","TCP","55","9496","[TCP Keep-Alive] 57102  >  443 [ACK] Seq=9496 Ack=1403 Win=258 Len=1"
"9384","172.051835","157.240.195.56","10.9.2.177","TCP","56","258728","443  >  56568 [ACK] Seq=258728 Ack=21215 Win=2454 Len=0"
"9385","172.053309","35.186.224.18","10.9.2.177","TCP","66","1403","[TCP Keep-Alive ACK] 443  >  57102 [ACK] Seq=1403 Ack=9497 Win=497 Len=0 SLE=9496 SRE=9497"
"9386","172.231643","157.240.195.56","10.9.2.177","TCP","1434","258728","443  >  56568 [ACK] Seq=258728 Ack=21215 Win=2454 Len=1380 [TCP segment of a reassembled PDU]"
"9387","172.231643","157.240.195.56","10.9.2.177","TLSv1.2","890","260108","Application Data, Application Data"
"9389","172.231694","10.9.2.177","157.240.195.56","TCP","54","21215","56568  >  443 [ACK] Seq=21215 Ack=260944 Win=258 Len=0"
"9404","172.294793","10.9.2.177","157.240.195.56","TLSv1.2","150","21215","Application Data"
"9405","172.440137","10.9.1.29","224.0.0.251","MDNS","112","","Standard query 0x0000 PTR _sleep-proxy._udp.local, ""QM"" question OPT"
"9406","172.440137","fe80::d9:c763:c407:95be","ff02::fb","MDNS","132","","Standard query 0x0000 PTR _sleep-proxy._udp.local, ""QM"" question OPT"
"9407","172.641257","157.240.195.56","10.9.2.177","TCP","56","260944","443  >  56568 [ACK] Seq=260944 Ack=21311 Win=2454 Len=0"
"9408","172.641257","157.240.195.56","10.9.2.177","TCP","1434","260944","443  >  56568 [ACK] Seq=260944 Ack=21311 Win=2454 Len=1380 [TCP segment of a reassembled PDU]"
"9409","172.641257","157.240.195.56","10.9.2.177","TLSv1.2","586","262324","Application Data, Application Data"
"9410","172.641257","fe80::d9:c763:c407:95be","ff02::fb","MDNS","684","","Standard query response 0x0000 TXT TXT, cache flush PTR _rdlink._tcp.local PTR \327\224-Ipad \327\251\327\234 \327\247\327\225\327\221\327\231._rdlink._tcp.local SRV, cache flush 0 0 49154 h-Ipad-sl-qwby.local TXT, cache flush PTR _companion-link._tcp.local PTR \327\224-Ipad \327\251\327\234 \327\247\327\225\327\221\327\231._companion-link._tcp.local SRV, cache flush 0 0 50027 h-Ipad-sl-qwby.local AAAA, cache flush fe80::d9:c763:c407:95be A, cache flush 10.9.1.29 NSEC, cache flush \327\224-Ipad \327\251\327\234 \327\247\327\225\327\221\327\231._rdlink._tcp.local NSEC, cache flush \327\224-Ipad \327\251\327\234 \327\247\327\225\327\221\327\231._companion-link._tcp.local NSEC, cache flush h-Ipad-sl-qwby.local OPT"
"9411","172.641313","10.9.2.177","157.240.195.56","TCP","54","21311","56568  >  443 [ACK] Seq=21311 Ack=262856 Win=258 Len=0"
"9412","172.641678","10.9.1.29","224.0.0.251","MDNS","664","","Standard query response 0x0000 TXT TXT, cache flush PTR _rdlink._tcp.local PTR \327\224-Ipad \327\251\327\234 \327\247\327\225\327\221\327\231._rdlink._tcp.local SRV, cache flush 0 0 49154 h-Ipad-sl-qwby.local TXT, cache flush PTR _companion-link._tcp.local PTR \327\224-Ipad \327\251\327\234 \327\247\327\225\327\221\327\231._companion-link._tcp.local SRV, cache flush 0 0 50027 h-Ipad-sl-qwby.local AAAA, cache flush fe80::d9:c763:c407:95be A, cache flush 10.9.1.29 NSEC, cache flush \327\224-Ipad \327\251\327\234 \327\247\327\225\327\221\327\231._rdlink._tcp.local NSEC, cache flush \327\224-Ipad \327\251\327\234 \327\247\327\225\327\221\327\231._companion-link._tcp.local NSEC, cache flush h-Ipad-sl-qwby.local OPT"
"9413","172.641678","10.9.1.63","224.0.0.251","MDNS","103","","Standard query 0x0001 PTR _2DB7CC49._sub._googlecast._tcp.local, ""QU"" question PTR _googlecast._tcp.local, ""QU"" question"
"9415","172.707815","10.9.2.177","157.240.195.56","TLSv1.2","150","21311","Application Data"
"9416","172.711771","157.240.195.56","10.9.2.177","TCP","1434","262856","443  >  56568 [ACK] Seq=262856 Ack=21311 Win=2454 Len=1380 [TCP segment of a reassembled PDU]"
"9417","172.711771","157.240.195.56","10.9.2.177","TLSv1.2","666","264236","Application Data, Application Data"
"9418","172.711842","10.9.2.177","157.240.195.56","TCP","54","21407","56568  >  443 [ACK] Seq=21407 Ack=264848 Win=258 Len=0"
"9419","172.784391","10.9.2.177","157.240.195.56","TLSv1.2","150","21407","Application Data"
"9420","172.787637","157.240.195.56","10.9.2.177","TCP","56","264848","443  >  56568 [ACK] Seq=264848 Ack=21407 Win=2454 Len=0"
"9421","172.893132","157.240.195.56","10.9.2.177","TCP","56","264848","443  >  56568 [ACK] Seq=264848 Ack=21503 Win=2454 Len=0"
"9422","172.914780","10.9.2.177","208.67.222.222","DNS","71","","Standard query 0x1eb4 A api.msn.com"
"9423","173.021282","10.9.2.177","208.67.220.220","DNS","71","","Standard query 0x1eb4 A api.msn.com"
"9424","173.025765","157.240.195.56","10.9.2.177","TLSv1.2","1416","264848","Application Data"
"9425","173.026174","208.67.222.222","10.9.2.177","DNS","146","","Standard query response 0x1eb4 A api.msn.com CNAME api-msn-com.a-0003.a-msedge.net CNAME a-0003.a-msedge.net A 204.79.197.203"
"9426","173.027727","10.9.2.177","204.79.197.203","TCP","66","0","57308  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"9427","173.031494","204.79.197.203","10.9.2.177","TCP","66","0","443  >  57308 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1380 WS=256 SACK_PERM"
"9428","173.031534","10.9.2.177","204.79.197.203","TCP","54","1","57308  >  443 [ACK] Seq=1 Ack=1 Win=262144 Len=0"
"9429","173.033969","10.9.2.177","204.79.197.203","TLSv1.2","250","1","Client Hello"
"9430","173.056569","204.79.197.203","10.9.2.177","TCP","56","1","443  >  57308 [ACK] Seq=1 Ack=197 Win=4194816 Len=0"
"9431","173.056569","204.79.197.203","10.9.2.177","TCP","1434","1","443  >  57308 [ACK] Seq=1 Ack=197 Win=4194816 Len=1380 [TCP segment of a reassembled PDU]"
"9432","173.056569","204.79.197.203","10.9.2.177","TCP","1434","1381","443  >  57308 [ACK] Seq=1381 Ack=197 Win=4194816 Len=1380 [TCP segment of a reassembled PDU]"
"9433","173.056569","204.79.197.203","10.9.2.177","TCP","1434","2761","443  >  57308 [ACK] Seq=2761 Ack=197 Win=4194816 Len=1380 [TCP segment of a reassembled PDU]"
"9434","173.056569","204.79.197.203","10.9.2.177","TCP","1434","4141","443  >  57308 [ACK] Seq=4141 Ack=197 Win=4194816 Len=1380 [TCP segment of a reassembled PDU]"
"9435","173.056569","204.79.197.203","10.9.2.177","TLSv1.2","244","5521","Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"9436","173.056569","204.79.197.203","10.9.2.177","TCP","1434","4331","[TCP Retransmission] 443  >  57308 [PSH, ACK] Seq=4331 Ack=197 Win=4194816 Len=1380"
"9437","173.056677","10.9.2.177","204.79.197.203","TCP","66","197","57308  >  443 [ACK] Seq=197 Ack=5711 Win=262144 Len=0 SLE=4331 SRE=5711"
"9449","173.071636","10.9.2.177","157.240.195.56","TCP","54","21503","56568  >  443 [ACK] Seq=21503 Ack=266210 Win=253 Len=0"
"9450","173.090748","10.9.2.177","204.79.197.203","TLSv1.2","212","197","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"9451","173.091232","10.9.2.177","204.79.197.203","TLSv1.2","141","355","Application Data"
"9452","173.091748","208.67.220.220","10.9.2.177","DNS","146","","Standard query response 0x1eb4 A api.msn.com CNAME api-msn-com.a-0003.a-msedge.net CNAME a-0003.a-msedge.net A 204.79.197.203"
"9453","173.092707","10.9.2.177","157.240.195.56","TLSv1.2","150","21503","Application Data"
"9454","173.095573","204.79.197.203","10.9.2.177","TCP","56","5711","443  >  57308 [ACK] Seq=5711 Ack=442 Win=4194560 Len=0"
"9455","173.095573","204.79.197.203","10.9.2.177","TLSv1.2","396","5711","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"9456","173.095573","204.79.197.203","10.9.2.177","TLSv1.2","123","6053","Application Data"
"9457","173.095619","10.9.2.177","204.79.197.203","TCP","54","442","57308  >  443 [ACK] Seq=442 Ack=6122 Win=261632 Len=0"
"9458","173.096131","10.9.2.177","204.79.197.203","TLSv1.2","1340","442","Application Data"
"9459","173.096215","10.9.2.177","204.79.197.203","TLSv1.2","92","1728","Application Data"
"9460","173.099154","204.79.197.203","10.9.2.177","TLSv1.2","92","6122","Application Data"
"9461","173.099181","10.9.2.177","204.79.197.203","TCP","54","1766","57308  >  443 [ACK] Seq=1766 Ack=6160 Win=261632 Len=0"
"9462","173.099763","204.79.197.203","10.9.2.177","TCP","56","6160","443  >  57308 [ACK] Seq=6160 Ack=1728 Win=4195072 Len=0"
"9463","173.099763","204.79.197.203","10.9.2.177","TCP","56","6160","443  >  57308 [ACK] Seq=6160 Ack=1766 Win=4195072 Len=0"
"9465","173.263493","157.240.195.56","10.9.2.177","TCP","56","266210","443  >  56568 [ACK] Seq=266210 Ack=21599 Win=2454 Len=0"
"9466","173.373489","157.240.195.56","10.9.2.177","TCP","1434","266210","443  >  56568 [ACK] Seq=266210 Ack=21599 Win=2454 Len=1380 [TCP segment of a reassembled PDU]"
"9467","173.373489","157.240.195.56","10.9.2.177","TLSv1.2","714","267590","Application Data, Application Data"
"9468","173.373489","204.79.197.203","10.9.2.177","TCP","1434","6160","443  >  57308 [ACK] Seq=6160 Ack=1766 Win=4195072 Len=1380 [TCP segment of a reassembled PDU]"
"9469","173.373594","10.9.2.177","157.240.195.56","TCP","54","21599","56568  >  443 [ACK] Seq=21599 Ack=268250 Win=258 Len=0"
"9470","173.373683","10.9.2.177","204.79.197.203","TCP","54","1766","57308  >  443 [ACK] Seq=1766 Ack=7540 Win=262144 Len=0"
"9471","173.373766","204.79.197.203","10.9.2.177","TLSv1.2","690","7540","Application Data"
"9472","173.373766","204.79.197.203","10.9.2.177","TCP","1434","8176","443  >  57308 [ACK] Seq=8176 Ack=1766 Win=4195072 Len=1380 [TCP segment of a reassembled PDU]"
"9473","173.373766","204.79.197.203","10.9.2.177","TLSv1.2","337","9556","Application Data"
"9474","173.373766","204.79.197.203","10.9.2.177","TLSv1.2","312","9839","Application Data"
"9475","173.373766","204.79.197.203","10.9.2.177","TLSv1.2","92","10097","Application Data"
"9476","173.373786","10.9.2.177","204.79.197.203","TCP","54","1766","57308  >  443 [ACK] Seq=1766 Ack=10135 Win=262144 Len=0"
"9477","173.438223","10.9.2.177","157.240.195.56","TLSv1.2","150","21599","Application Data"
"9478","173.572288","10.9.1.63","224.0.0.251","MDNS","103","","Standard query 0x0002 PTR _2DB7CC49._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question"
"9479","173.572288","157.240.195.56","10.9.2.177","TCP","56","268250","443  >  56568 [ACK] Seq=268250 Ack=21695 Win=2454 Len=0"
"9480","173.572707","157.240.195.56","10.9.2.177","TCP","1434","268250","443  >  56568 [ACK] Seq=268250 Ack=21695 Win=2454 Len=1380 [TCP segment of a reassembled PDU]"
"9481","173.572707","157.240.195.56","10.9.2.177","TLSv1.2","858","269630","Application Data, Application Data"
"9482","173.572743","10.9.2.177","157.240.195.56","TCP","54","21695","56568  >  443 [ACK] Seq=21695 Ack=270434 Win=258 Len=0"
"9483","173.631788","10.9.2.177","157.240.195.56","TLSv1.2","150","21695","Application Data"
"9484","173.773321","157.240.195.56","10.9.2.177","TCP","56","270434","443  >  56568 [ACK] Seq=270434 Ack=21791 Win=2454 Len=0"
"9485","173.913421","157.240.195.56","10.9.2.177","TCP","1434","270434","443  >  56568 [ACK] Seq=270434 Ack=21791 Win=2454 Len=1380 [TCP segment of a reassembled PDU]"
"9486","173.913421","157.240.195.56","10.9.2.177","TLSv1.2","196","271814","Application Data"
"9487","173.913488","10.9.2.177","157.240.195.56","TCP","54","21791","56568  >  443 [ACK] Seq=21791 Ack=271956 Win=258 Len=0"
"9488","173.965803","10.9.2.177","157.240.195.56","TLSv1.2","150","21791","Application Data"
"9489","174.092848","10.9.2.177","72.246.151.67","TCP","55","501","[TCP Keep-Alive] 57268  >  443 [ACK] Seq=501 Ack=4630373 Win=4215 Len=1[Reassembly error, protocol TCP: New fragment overlaps old data (retransmission?)]"
"9496","174.094155","157.240.195.56","10.9.2.177","TCP","56","271956","443  >  56568 [ACK] Seq=271956 Ack=21887 Win=2454 Len=0"
"9497","174.096895","72.246.151.67","10.9.2.177","TCP","66","4630373","[TCP Keep-Alive ACK] 443  >  57268 [ACK] Seq=4630373 Ack=502 Win=501 Len=0 SLE=501 SRE=502"
"9499","174.285993","157.240.195.56","10.9.2.177","TCP","1434","271956","443  >  56568 [ACK] Seq=271956 Ack=21887 Win=2454 Len=1380 [TCP segment of a reassembled PDU]"
"9500","174.286093","157.240.195.56","10.9.2.177","TLSv1.2","187","273336","Application Data"
"9501","174.286093","157.240.195.56","10.9.2.177","TCP","1434","273469","443  >  56568 [ACK] Seq=273469 Ack=21887 Win=2454 Len=1380 [TCP segment of a reassembled PDU]"
"9502","174.286093","157.240.195.56","10.9.2.177","TLSv1.2","1287","274849","Application Data, Application Data"
"9503","174.286124","10.9.2.177","157.240.195.56","TCP","54","21887","56568  >  443 [ACK] Seq=21887 Ack=276082 Win=258 Len=0"
"9504","174.345951","10.9.2.177","157.240.195.56","TLSv1.2","150","21887","Application Data"
"9505","174.490609","157.240.195.56","10.9.2.177","TCP","56","276082","443  >  56568 [ACK] Seq=276082 Ack=21983 Win=2454 Len=0"
"9506","174.589531","157.240.195.56","10.9.2.177","TCP","1434","276082","443  >  56568 [ACK] Seq=276082 Ack=21983 Win=2454 Len=1380 [TCP segment of a reassembled PDU]"
"9507","174.589531","157.240.195.56","10.9.2.177","TLSv1.2","250","277462","Application Data, Application Data"
"9508","174.589679","10.9.2.177","157.240.195.56","TCP","54","21983","56568  >  443 [ACK] Seq=21983 Ack=277658 Win=258 Len=0"
"9509","174.590128","10.9.1.63","224.0.0.251","MDNS","103","","Standard query 0x0003 PTR _2DB7CC49._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question"
"9510","174.642902","10.9.2.177","157.240.195.56","TLSv1.2","150","21983","Application Data"
"9511","174.791946","157.240.195.56","10.9.2.177","TCP","56","277658","443  >  56568 [ACK] Seq=277658 Ack=22079 Win=2454 Len=0"
"9512","174.995503","157.240.195.56","10.9.2.177","TCP","1434","277658","443  >  56568 [ACK] Seq=277658 Ack=22079 Win=2454 Len=1380 [TCP segment of a reassembled PDU]"
"9513","174.995503","157.240.195.56","10.9.2.177","TLSv1.2","394","279038","Application Data, Application Data"
"9514","174.995541","10.9.2.177","157.240.195.56","TCP","54","22079","56568  >  443 [ACK] Seq=22079 Ack=279378 Win=258 Len=0"
"9515","174.999371","fe80::10f9:2d1e:5fcd:39d6","ff02::fb","MDNS","224","","Standard query response 0x0000 TXT, cache flush NSEC, cache flush Baruhâ\200\231s iPhone._rdlink._tcp.local OPT"
"9516","174.999371","10.9.3.96","224.0.0.251","MDNS","204","","Standard query response 0x0000 TXT, cache flush NSEC, cache flush Baruhâ\200\231s iPhone._rdlink._tcp.local OPT"
"9517","175.049845","10.9.2.177","157.240.195.56","TLSv1.2","150","22079","Application Data"
"9523","175.141605","157.240.195.56","10.9.2.177","TCP","56","279378","443  >  56568 [ACK] Seq=279378 Ack=22175 Win=2454 Len=0"
"9524","175.303024","10.9.1.160","239.255.255.250","SSDP","215","","M-SEARCH * HTTP/1.1 "
"9525","175.303024","10.9.1.29","224.0.0.251","MDNS","818","","Standard query response 0x0000 TXT TXT, cache flush PTR _rdlink._tcp.local PTR \327\224-Ipad \327\251\327\234 \327\247\327\225\327\221\327\231._rdlink._tcp.local SRV, cache flush 0 0 49154 h-Ipad-sl-qwby.local TXT, cache flush PTR _companion-link._tcp.local PTR \327\224-Ipad \327\251\327\234 \327\247\327\225\327\221\327\231._companion-link._tcp.local SRV, cache flush 0 0 50027 h-Ipad-sl-qwby.local PTR, cache flush h-Ipad-sl-qwby.local PTR, cache flush h-Ipad-sl-qwby.local AAAA, cache flush fe80::d9:c763:c407:95be A, cache flush 10.9.1.29 NSEC, cache flush \327\224-Ipad \327\251\327\234 \327\247\327\225\327\221\327\231._rdlink._tcp.local NSEC, cache flush \327\224-Ipad \327\251\327\234 \327\247\327\225\327\221\327\231._companion-link._tcp.local NSEC, cache flush E.B.5.9.7.0.4.C.3.6.7.C.9.D.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 29.1.9.10.in-addr.arpa NSEC, cache flush h-Ipad-sl-qwby.local OPT"
"9526","175.303675","fe80::d9:c763:c407:95be","ff02::fb","MDNS","838","","Standard query response 0x0000 TXT TXT, cache flush PTR _rdlink._tcp.local PTR \327\224-Ipad \327\251\327\234 \327\247\327\225\327\221\327\231._rdlink._tcp.local SRV, cache flush 0 0 49154 h-Ipad-sl-qwby.local TXT, cache flush PTR _companion-link._tcp.local PTR \327\224-Ipad \327\251\327\234 \327\247\327\225\327\221\327\231._companion-link._tcp.local SRV, cache flush 0 0 50027 h-Ipad-sl-qwby.local PTR, cache flush h-Ipad-sl-qwby.local PTR, cache flush h-Ipad-sl-qwby.local AAAA, cache flush fe80::d9:c763:c407:95be A, cache flush 10.9.1.29 NSEC, cache flush \327\224-Ipad \327\251\327\234 \327\247\327\225\327\221\327\231._rdlink._tcp.local NSEC, cache flush \327\224-Ipad \327\251\327\234 \327\247\327\225\327\221\327\231._companion-link._tcp.local NSEC, cache flush E.B.5.9.7.0.4.C.3.6.7.C.9.D.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 29.1.9.10.in-addr.arpa NSEC, cache flush h-Ipad-sl-qwby.local OPT"
"9527","175.303675","157.240.195.56","10.9.2.177","TCP","1434","279378","443  >  56568 [ACK] Seq=279378 Ack=22175 Win=2454 Len=1380 [TCP segment of a reassembled PDU]"
"9528","175.303675","157.240.195.56","10.9.2.177","TLSv1.2","282","280758","Application Data, Application Data"
"9529","175.304115","10.9.2.177","157.240.195.56","TCP","54","22175","56568  >  443 [ACK] Seq=22175 Ack=280986 Win=258 Len=0"
"9530","175.359468","10.9.2.177","157.240.195.56","TLSv1.2","150","22175","Application Data"
"9531","175.416818","157.240.195.56","10.9.2.177","TCP","56","280986","443  >  56568 [ACK] Seq=280986 Ack=22271 Win=2454 Len=0"
"9532","175.416818","157.240.195.56","10.9.2.177","TCP","1434","280986","443  >  56568 [ACK] Seq=280986 Ack=22271 Win=2454 Len=1380 [TCP segment of a reassembled PDU]"
"9533","175.416818","157.240.195.56","10.9.2.177","TLSv1.2","602","282366","Application Data, Application Data"
"9534","175.416876","10.9.2.177","157.240.195.56","TCP","54","22271","56568  >  443 [ACK] Seq=22271 Ack=282914 Win=258 Len=0"
"9535","175.472545","10.9.2.177","157.240.195.56","TLSv1.2","150","22271","Application Data"
"9536","175.712527","157.240.195.56","10.9.2.177","TCP","56","282914","443  >  56568 [ACK] Seq=282914 Ack=22367 Win=2454 Len=0"
"9537","175.815613","157.240.195.56","10.9.2.177","TCP","1434","282914","443  >  56568 [ACK] Seq=282914 Ack=22367 Win=2454 Len=1380 [TCP segment of a reassembled PDU]"
"9538","175.815613","157.240.195.56","10.9.2.177","TLSv1.2","890","284294","Application Data, Application Data"
"9539","175.815691","10.9.2.177","157.240.195.56","TCP","54","22367","56568  >  443 [ACK] Seq=22367 Ack=285130 Win=258 Len=0"
"9540","175.868272","10.9.2.177","157.240.195.56","TLSv1.2","150","22367","Application Data"
"9541","175.960778","157.240.195.56","10.9.2.177","TCP","56","285130","443  >  56568 [ACK] Seq=285130 Ack=22463 Win=2454 Len=0"
"9547","176.129218","157.240.195.56","10.9.2.177","TCP","1434","285130","443  >  56568 [ACK] Seq=285130 Ack=22463 Win=2454 Len=1380 [TCP segment of a reassembled PDU]"
"9548","176.129218","157.240.195.56","10.9.2.177","TLSv1.2","1322","286510","Application Data, Application Data"
"9549","176.129254","10.9.2.177","157.240.195.56","TCP","54","22463","56568  >  443 [ACK] Seq=22463 Ack=287778 Win=258 Len=0"
"9550","176.197953","10.9.2.177","157.240.195.56","TLSv1.2","150","22463","Application Data"
"9551","176.332514","10.9.1.160","239.255.255.250","SSDP","215","","M-SEARCH * HTTP/1.1 "
"9552","176.332514","157.240.195.56","10.9.2.177","TCP","56","287778","443  >  56568 [ACK] Seq=287778 Ack=22559 Win=2454 Len=0"
"9553","176.428995","157.240.195.56","10.9.2.177","TCP","1434","287778","443  >  56568 [ACK] Seq=287778 Ack=22559 Win=2454 Len=1380 [TCP segment of a reassembled PDU]"
"9554","176.428995","157.240.195.56","10.9.2.177","TLSv1.2","187","289158","Application Data"
"9555","176.429136","10.9.2.177","157.240.195.56","TCP","54","22559","56568  >  443 [ACK] Seq=22559 Ack=289291 Win=258 Len=0"
"9556","176.429335","157.240.195.56","10.9.2.177","TLSv1.2","1301","289291","Application Data"
"9557","176.473019","10.9.2.177","157.240.195.56","TCP","54","22559","56568  >  443 [ACK] Seq=22559 Ack=290538 Win=253 Len=0"
"9558","176.490640","10.9.2.177","157.240.195.56","TLSv1.2","150","22559","Application Data"
"9563","176.645361","10.9.0.10","224.0.0.251","MDNS","78","","Standard query 0x0000 PTR _nsdswc._tcp.local, ""QU"" question"
"9564","176.645361","fe80::2010:6ff:fe61:153a","ff02::fb","MDNS","98","","Standard query 0x0000 PTR _nsdswc._tcp.local, ""QU"" question"
"9565","176.645361","157.240.195.56","10.9.2.177","TCP","56","290538","443  >  56568 [ACK] Seq=290538 Ack=22655 Win=2454 Len=0"
"9566","176.646089","157.240.195.56","10.9.2.177","TCP","1434","290538","443  >  56568 [ACK] Seq=290538 Ack=22655 Win=2454 Len=1380 [TCP segment of a reassembled PDU]"
"9567","176.646089","157.240.195.56","10.9.2.177","TLSv1.2","474","291918","Application Data, Application Data"
"9568","176.646155","10.9.2.177","157.240.195.56","TCP","54","22655","56568  >  443 [ACK] Seq=22655 Ack=292338 Win=258 Len=0"
"9569","176.699345","10.9.2.177","157.240.195.56","TLSv1.2","150","22655","Application Data"
"9570","176.949504","157.240.195.56","10.9.2.177","TCP","56","292338","443  >  56568 [ACK] Seq=292338 Ack=22751 Win=2454 Len=0"
